geoid_r,macroregion,impact,diff,diff2,year_c,region,allpat,pop_r,yearsofeducation_r,gdppcregion_r,lnpopulationdensity_r,shape_area_r,id_c,pop_r_ip,yearsofeducation_r_ip,gdppcregion_r_ip,lnpopulationdensity_r_ip,shape_area_r_ip,region_ip
989,Western Europe,0.45133045,0,0,2005,Kalmar,125,215311.16,10.72744,28657.85,3.002388,10694143459,1726,215311.16,10.72744,28657.85,3.002388,10694143459,Kalmar
990,Western Europe,0.45133045,0,0,2005,Gotland,11,53367.52,10.85815,26776.83,2.894963,2951280961,1726,53367.52,10.85815,26776.83,2.894963,2951280961,Gotland
991,Western Europe,0.45133045,-1,0,2005,Blekinge,11,135384.02,10.86313,30760.16,3.9125431,2706272607,1726,135384.02,10.86313,30760.16,3.9125431,2706272607,Blekinge
992,Western Europe,0.45133045,0,0,2005,Skne,219,1041785.2,11.20556,30096.27,4.6338148,10123668120,1726,1041785.2,11.20556,30096.27,4.6338148,10123668120,Skne
993,Western Europe,0.45133045,0,0,2005,Halland,64,261453.33,11.01228,28215.26,3.916373,5206369582,1726,261453.33,11.01228,28215.26,3.916373,5206369582,Halland
994,Western Europe,0.45133045,0,0,2005,Vstra Gtaland,340,1450594.3,11.17801,33415.711,3.970928,27352298753,1726,1450594.3,11.17801,33415.711,3.970928,27352298753,Vstra Gtaland
995,Western Europe,0.45133045,0,0,2005,Vrmland,11,270549.41,10.93783,27883.311,2.5235989,21690095566,1726,270549.41,10.93783,27883.311,2.5235989,21690095566,Vrmland
996,Western Europe,0.45133045,0,0,2005,Dalarna,84,283045.84,10.82303,31313.4,2.2052419,31198401664,1726,283045.84,10.82303,31313.4,2.2052419,31198401664,Dalarna
997,Western Europe,0.45133045,0,0,2005,Gvleborg,137,287691.19,10.75217,28657.85,2.6388581,20553467349,1726,287691.19,10.75217,28657.85,2.6388581,20553467349,Gvleborg
998,Western Europe,0.45133045,-1,0,2005,Vsternorrland,27,268293.22,10.9493,31977.289,2.3570089,25408187028,1726,268293.22,10.9493,31977.289,2.3570089,25408187028,Vsternorrland
999,Western Europe,0.45133045,0,0,2005,Jmtland,2,140601.88,11.04043,29764.33,0.85379922,59867460947,1726,140601.88,11.04043,29764.33,0.85379922,59867460947,Jmtland
1000,Western Europe,0.45133045,-1,0,2005,Vsterbotten,60,302024.25,11.35905,29543.029,1.470149,69432728781,1726,302024.25,11.35905,29543.029,1.470149,69432728781,Vsterbotten
1001,Western Europe,0.45133045,0,0,2005,Norrbotten,20,320065.91,11.13509,32530.529,0.86640888,1.34575E+11,1726,320065.91,11.13509,32530.529,0.86640888,1.34575E+11,Norrbotten
1002,Eastern Europe,-0.23757593,1,1,2005,Pomurska,0,87654.516,10.23026,15369.97,4.5003142,973447967.2,,87654.516,10.23026,15369.97,4.5003142,973447967.2,Pomurska
1003,Eastern Europe,-0.23757593,1,1,2005,Podravska,5,228213.27,10.72977,18863.141,4.977427,1572793860,1724,228213.27,10.72977,18863.141,4.977427,1572793860,Podravska
1004,Eastern Europe,-0.23757593,1,1,2005,Koroska,1,53077.906,10.47225,18280.939,4.2618022,748232696.3,1724,53077.906,10.47225,18280.939,4.2618022,748232696.3,Koroska
1005,Eastern Europe,-0.23757593,1,1,2005,Savinjska,6,184671.95,10.52732,20376.85,4.6748018,1722503949,1724,184671.95,10.52732,20376.85,4.6748018,1722503949,Savinjska
1006,Eastern Europe,-0.23757593,1,1,2005,Zasavska,0,32512.713,10.50822,15952.16,5.14183,190101183.1,,32512.713,10.50822,15952.16,5.14183,190101183.1,Zasavska
1007,Eastern Europe,-0.23757593,0,0,2005,Spodnjeposavska,1,49648.809,10.27094,19445.34,4.3567491,636497619.2,1724,49648.809,10.27094,19445.34,4.3567491,636497619.2,Spodnjeposavska
1008,Eastern Europe,-0.23757593,1,1,2005,Jugovzhodna Slovenija,3,98991.891,10.1714,21308.359,3.9450159,1915582840,1724,98991.891,10.1714,21308.359,3.9450159,1915582840,Jugovzhodna Slovenija
1009,Eastern Europe,-0.23757593,1,1,2005,Notranjsko-kraska,0,36395.094,10.49132,16650.801,3.552809,1042503399,,36395.094,10.49132,16650.801,3.552809,1042503399,Notranjsko-kraska
1010,Eastern Europe,-0.23757593,0,0,2005,Osrednjeslovenska,4,361300.13,11.37233,32602.961,5.2799292,1840026553,1724,361300.13,11.37233,32602.961,5.2799292,1840026553,Osrednjeslovenska
1011,Eastern Europe,-0.23757593,0,0,2005,Gorenjska,0,143366.17,10.82494,20027.529,4.5397091,1530650791,,143366.17,10.82494,20027.529,4.5397091,1530650791,Gorenjska
1012,Eastern Europe,-0.23757593,0,0,2005,Goriska,1,85554.734,10.58638,21541.24,3.9485469,1649726176,1724,85554.734,10.58638,21541.24,3.9485469,1649726176,Goriska
1013,Eastern Europe,-0.23757593,0,0,2005,Obalno-kraska,0,74821.602,10.76229,24102.9,4.6369429,724816791.1,,74821.602,10.76229,24102.9,4.6369429,724816791.1,Obalno-kraska
1014,Eastern Europe,-0.23757593,0,0,2005,Bratislavsk kraj,5,451093.41,10.98831,37421.91,5.6946998,1517363704,1723,451093.41,10.98831,37421.91,5.6946998,1517363704,Bratislavsk kraj
1015,Eastern Europe,-0.23757593,1,1,2005,Trnavsk kraj,4,415383.59,9.7652988,16606.689,4.893219,3114234682,1723,415383.59,9.7652988,16606.689,4.893219,3114234682,Trnavsk kraj
1016,Eastern Europe,-0.23757593,0,0,2005,Trenciansky kraj,4,456399.63,9.9147615,13649.33,4.894033,3418957834,1723,456399.63,9.9147615,13649.33,4.894033,3418957834,Trenciansky kraj
1017,Eastern Europe,-0.23757593,1,1,2005,Nitriansky kraj,3,527133.38,9.8229218,13649.33,4.7097058,4748114764,1723,527133.38,9.8229218,13649.33,4.7097058,4748114764,Nitriansky kraj
1018,Eastern Europe,-0.23757593,1,1,2005,Zilinsk kraj,1,527963.56,9.7492495,12625.63,4.6228461,5187133797,1723,527963.56,9.7492495,12625.63,4.6228461,5187133797,Zilinsk kraj
1019,Eastern Europe,-0.23757593,1,1,2005,Banskobystrick kraj,0,498907.47,9.8492079,11033.21,4.248342,7128341802,,498907.47,9.8492079,11033.21,4.248342,7128341802,Banskobystrick kraj
1020,Eastern Europe,-0.23757593,1,1,2005,Presovsk kraj,0,610484.94,9.4782324,9099.5537,4.4895701,6852980521,,610484.94,9.4782324,9099.5537,4.4895701,6852980521,Presovsk kraj
1021,Eastern Europe,-0.23757593,1,1,2005,Kosick kraj,2,587572.19,9.792325,12966.86,4.746789,5099844717,1723,587572.19,9.792325,12966.86,4.746789,5099844717,Kosick kraj
1022,,,0,0,2005,,0,,,,,,,,,,,,
1023,,,0,0,2005,,0,,,,,,,,,,,,
1024,,,0,0,2005,,0,,,,,,,,,,,,
1025,,,-1,0,2005,,0,,,,,,,,,,,,
1026,,,0,0,2005,,0,,,,,,,,,,,,
1027,,,-1,0,2005,,0,,,,,,,,,,,,
1028,,,0,0,2005,,0,,,,,,,,,,,,
1029,,,0,0,2005,,0,,,,,,,,,,,,
1030,,,-1,0,2005,,0,,,,,,,,,,,,
1031,,,1,1,2005,,0,,,,,,,,,,,,
1032,,,-1,0,2005,,0,,,,,,,,,,,,
1033,,,0,0,2005,,0,,,,,,,,,,,,
1034,,,0,0,2005,,0,,,,,,,,,,,,
1035,,,0,0,2005,,0,,,,,,,,,,,,
1036,,,-1,0,2005,,0,,,,,,,,,,,,
1037,,,-1,0,2005,,0,,,,,,,,,,,,
1038,,,0,0,2005,,0,,,,,,,,,,,,
1039,,,1,1,2005,,0,,,,,,,,,,,,
1040,,,-1,0,2005,,0,,,,,,,,,,,,
1041,,,1,1,2005,,0,,,,,,,,,,,,
1042,,,0,0,2005,,0,,,,,,,,,,,,
1043,,,0,0,2005,,0,,,,,,,,,,,,
1044,,,-1,0,2005,,0,,,,,,,,,,,,
1045,,,0,0,2005,,0,,,,,,,,,,,,
1046,Central Asia,1.4409722,0,0,2005,Tomsk Region,6,998589.56,11.50865,15989.23,1.201405,3.00347E+11,1776,998589.56,11.50865,15989.23,1.201405,3.00347E+11,Tomsk Region
1047,Central Asia,1.4409722,0,0,2005,Republic of Adygea,0,311944.84,11.01793,3963.676,4.014287,5632420892,,311944.84,11.01793,3963.676,4.014287,5632420892,Republic of Adygea
1048,Central Asia,1.4409722,-1,0,2005,Karachay-Cherkess Republic,0,314558.06,11.31078,3804.9009,3.4475591,10010251132,,314558.06,11.31078,3804.9009,3.4475591,10010251132,Karachay-Cherkess Republic
1049,Central Asia,1.4409722,0,0,2005,Republic of Ingushetia,0,306523.09,10.68834,1794.314,4.8618808,2371237888,,306523.09,10.68834,1794.314,4.8618808,2371237888,Republic of Ingushetia
1050,Central Asia,1.4409722,0,0,2005,Kabardino-Balkaria,1,610803.5,11.33932,4348.4302,4.2872548,8394025972,1776,610803.5,11.33932,4348.4302,4.2872548,8394025972,Kabardino-Balkaria
1051,Central Asia,1.4409722,0,0,2005,Republic of North Ossetia-Alania,0,487339.91,11.61432,4541.3008,4.4765458,5542334678,,487339.91,11.61432,4541.3008,4.4765458,5542334678,Republic of North Ossetia-Alania
1052,Central Asia,1.4409722,-1,0,2005,Stavropol Territory,10,1946086.3,11.13258,5497.104,3.718791,47218445395,1776,1946086.3,11.13258,5497.104,3.718791,47218445395,Stavropol Territory
1053,Central Asia,1.4409722,-1,0,2005,Kaliningrad Region,1,820520.44,11.6244,8966.1465,4.2628942,11554151973,1776,820520.44,11.6244,8966.1465,4.2628942,11554151973,Kaliningrad Region
1054,Central Asia,1.4409722,-1,0,2005,Murmansk Region,2,1128275.6,11.81509,16121.71,1.782591,1.89778E+11,1776,1128275.6,11.81509,16121.71,1.782591,1.89778E+11,Murmansk Region
1055,Central Asia,1.4409722,1,1,2005,Novgorod Region,5,637420.38,10.84176,9806.2715,2.5002899,52307480157,1776,637420.38,10.84176,9806.2715,2.5002899,52307480157,Novgorod Region
1056,Central Asia,1.4409722,1,1,2005,Pskov Region,0,670745.25,10.85029,5739.8052,2.5832109,50662114536,,670745.25,10.85029,5739.8052,2.5832109,50662114536,Pskov Region
1057,Central Asia,1.4409722,0,0,2005,Leningrad Region,90,6410005.5,12.25932,14058.88,4.3290372,84485370114,1776,6410005.5,12.25932,14058.88,4.3290372,84485370114,Leningrad Region
1058,Central Asia,1.4409722,0,0,2005,Bryansk Region,0,1110092.6,10.88328,5137.811,3.649905,28855303103,,1110092.6,10.88328,5137.811,3.649905,28855303103,Bryansk Region
1059,Central Asia,1.4409722,-1,0,2005,Smolensk Region,3,891099.75,11.00508,6554.2759,3.0174689,43596956522,1776,891099.75,11.00508,6554.2759,3.0174689,43596956522,Smolensk Region
1060,Central Asia,1.4409722,0,0,2005,Republic of Karelia,0,770506.56,11.14881,11624.15,1.381024,1.93645E+11,,770506.56,11.14881,11624.15,1.381024,1.93645E+11,Republic of Karelia
1061,Central Asia,1.4409722,0,0,2005,Ivanovo Region,0,1021451.5,11.04788,4120.5791,3.9447589,19771093216,,1021451.5,11.04788,4120.5791,3.9447589,19771093216,Ivanovo Region
1062,Central Asia,1.4409722,-1,0,2005,Kostroma Region,0,677290.06,10.85061,6514.9009,2.4700029,57288310016,,677290.06,10.85061,6514.9009,2.4700029,57288310016,Kostroma Region
1063,Central Asia,1.4409722,0,0,2005,Nizhny Novgorod Region,28,3097530.3,11.18615,8990.0107,3.8008029,69238520097,1776,3097530.3,11.18615,8990.0107,3.8008029,69238520097,Nizhny Novgorod Region
1064,Central Asia,1.4409722,1,1,2005,Tver Region,0,1310043.3,10.99325,7003.1558,2.8271141,77532829042,,1310043.3,10.99325,7003.1558,2.8271141,77532829042,Tver Region
1065,Central Asia,1.4409722,-1,0,2005,Vologda Region,0,1239079.3,10.95428,16093.64,2.145205,1.45027E+11,,1239079.3,10.95428,16093.64,2.145205,1.45027E+11,Vologda Region
1066,Central Asia,1.4409722,-1,0,2005,Yaroslavl Region,0,1248593.8,11.19206,10222.96,3.6095359,33792444424,1776,1248593.8,11.19206,10222.96,3.6095359,33792444424,Yaroslavl Region
1067,Central Asia,1.4409722,0,0,2005,Kaluga Region,0,882279.13,11.33892,7120.8359,3.5573461,25157661507,,882279.13,11.33892,7120.8359,3.5573461,25157661507,Kaluga Region
1068,Central Asia,1.4409722,1,1,2005,Kursk Region,0,961884.94,10.8971,7512.229,3.6928,23953029588,,961884.94,10.8971,7512.229,3.6928,23953029588,Kursk Region
1069,Central Asia,1.4409722,-1,0,2005,Lipetsk Region,0,985958.44,10.97779,12491.29,3.902317,19911494565,,985958.44,10.97779,12491.29,3.902317,19911494565,Lipetsk Region
1070,Central Asia,1.4409722,0,0,2005,Moscow Region,334,15562297,12.39567,28293.02,5.9280782,41451678957,1776,15562297,12.39567,28293.02,5.9280782,41451678957,Moscow Region
1071,Central Asia,1.4409722,0,0,2005,Orel Region,0,687152.19,11.03079,6605.0542,3.524168,20254719672,,687152.19,11.03079,6605.0542,3.524168,20254719672,Orel Region
1072,Central Asia,1.4409722,0,0,2005,Rostov Region,1,3237505.8,11.27663,6234.0078,3.765836,74942599369,1776,3237505.8,11.27663,6234.0078,3.765836,74942599369,Rostov Region
1073,Central Asia,1.4409722,0,0,2005,Tula Region,0,1380232.4,11.0543,7367.3359,4.1573272,21599715687,,1380232.4,11.0543,7367.3359,4.1573272,21599715687,Tula Region
1074,Central Asia,1.4409722,-1,0,2005,Volgograd Region,2,2055410.8,11.2844,7897.6719,3.158448,87337769471,1776,2055410.8,11.2844,7897.6719,3.158448,87337769471,Volgograd Region
1075,Central Asia,1.4409722,-1,0,2005,Belgorod Region,2,1197322.9,11.19361,9870.5938,4.0389872,21091211027,1776,1197322.9,11.19361,9870.5938,4.0389872,21091211027,Belgorod Region
1076,Central Asia,1.4409722,-1,0,2005,Krasnodar Region,0,3667933.3,11.16411,7491.5229,4.2328548,53225023634,,3667933.3,11.16411,7491.5229,4.2328548,53225023634,Krasnodar Region
1077,Central Asia,1.4409722,1,1,2005,Republic of Mordovia,2,743876.19,11.13438,5246.8169,3.5087831,22266684645,1776,743876.19,11.13438,5246.8169,3.5087831,22266684645,Republic of Mordovia
1078,Central Asia,1.4409722,-1,0,2005,Penza Region,0,1189461.5,10.90436,5368.3789,3.491225,36235198024,1776,1189461.5,10.90436,5368.3789,3.491225,36235198024,Penza Region
1079,Central Asia,1.4409722,0,0,2005,Ryazan Region,0,1026951.6,11.01938,7272.4912,3.407202,34026786339,,1026951.6,11.01938,7272.4912,3.407202,34026786339,Ryazan Region
1080,Central Asia,1.4409722,0,0,2005,Tambov Region,1,943685.5,10.76455,5719.3252,3.503742,28390397691,1776,943685.5,10.76455,5719.3252,3.503742,28390397691,Tambov Region
1081,Central Asia,1.4409722,-1,0,2005,Vladimir Region,0,1332925,11.08438,5995.8652,3.925195,26309657361,,1332925,11.08438,5995.8652,3.925195,26309657361,Vladimir Region
1082,Central Asia,1.4409722,0,0,2005,Voronezh Region,0,1873532.1,11.0879,5818.1841,3.8146279,41303727768,,1873532.1,11.0879,5818.1841,3.8146279,41303727768,Voronezh Region
1083,Central Asia,1.4409722,0,0,2005,Republic of Bashkortostan,1,3497279.8,11.05101,9641.291,3.3559909,1.21967E+11,1776,3497279.8,11.05101,9641.291,3.3559909,1.21967E+11,Republic of Bashkortostan
1084,Central Asia,1.4409722,0,0,2005,Chelyabinsk Region,13,3052444.5,11.26555,10204.92,3.6920149,76072212487,1776,3052444.5,11.26555,10204.92,3.6920149,76072212487,Chelyabinsk Region
1085,Central Asia,1.4409722,1,1,2005,Kurgan Region,9,860931.69,10.56247,5323.1172,2.6179731,62805469931,1776,860931.69,10.56247,5323.1172,2.6179731,62805469931,Kurgan Region
1086,Central Asia,1.4409722,-1,0,2005,Republic of Komi,0,1112867.5,11.3333,18120.58,0.84707582,4.77049E+11,,1112867.5,11.3333,18120.58,0.84707582,4.77049E+11,Republic of Komi
1087,Central Asia,1.4409722,1,1,2005,Kirov Region,0,1383904.1,10.79412,5735.04,2.4854369,1.15264E+11,,1383904.1,10.79412,5735.04,2.4854369,1.15264E+11,Kirov Region
1088,Central Asia,1.4409722,1,1,2005,Republic of Mari El,0,648418.69,11.17202,4794.7061,3.4080441,21466478463,,648418.69,11.17202,4794.7061,3.4080441,21466478463,Republic of Mari El
1089,Central Asia,1.4409722,0,0,2005,Sverdlovsk Region,8,4225296,11.17574,11186.45,3.1222911,1.8615E+11,1776,4225296,11.17574,11186.45,3.1222911,1.8615E+11,Sverdlovsk Region
1090,Central Asia,1.4409722,0,0,2005,Udmurt Republic,3,1427592.4,11.20874,9294.7988,3.606061,38771431299,1776,1427592.4,11.20874,9294.7988,3.606061,38771431299,Udmurt Republic
1091,Central Asia,1.4409722,1,1,2005,Astrakhan Region,0,740215.94,,7184.8291,3.0918789,33618044083,,740215.94,,7184.8291,3.0918789,33618044083,Astrakhan Region
1092,Central Asia,1.4409722,0,0,2005,Chuvash Republic,0,1136278.4,11.09635,5557.5449,4.2536159,16149638306,,1136278.4,11.09635,5557.5449,4.2536159,16149638306,Chuvash Republic
1093,Central Asia,1.4409722,1,1,2005,Republic of Kalmykia,0,211335.2,11.1771,3398,1.380916,53118724543,,211335.2,11.1771,3398,1.380916,53118724543,Republic of Kalmykia
1094,Central Asia,1.4409722,-1,0,2005,Orenburg Region,1,1723010.9,11.02201,10405.65,2.8444991,1.00216E+11,1776,1723010.9,11.02201,10405.65,2.8444991,1.00216E+11,Orenburg Region
1095,Central Asia,1.4409722,0,0,2005,Samara Region,0,2697085,11.53223,12820.52,4.1043282,44504880357,,2697085,11.53223,12820.52,4.1043282,44504880357,Samara Region
1096,Central Asia,1.4409722,0,0,2005,Saratov Region,0,2100179,11.28494,6756.9751,3.249244,81494360675,,2100179,11.28494,6756.9751,3.249244,81494360675,Saratov Region
1097,Central Asia,1.4409722,-1,0,2005,Republic of Tatarstan,8,3319062.5,11.28988,13196.33,4.024034,59347125006,1776,3319062.5,11.28988,13196.33,4.024034,59347125006,Republic of Tatarstan
1098,Central Asia,1.4409722,0,0,2005,Ulyanovsk Region,0,1142361.3,11.02765,6154.7432,3.5967851,31314074713,,1142361.3,11.02765,6154.7432,3.5967851,31314074713,Ulyanovsk Region
1099,Central Asia,1.4409722,-1,0,2005,Omsk Region,0,1826592.3,11.06041,11214.59,2.675087,1.25854E+11,,1826592.3,11.06041,11214.59,2.675087,1.25854E+11,Omsk Region
1100,Central Asia,1.4409722,0,0,2005,Altai Territory,2,2086002.5,10.84862,5538.042,2.7047889,1.39521E+11,1776,2086002.5,10.84862,5538.042,2.7047889,1.39521E+11,Altai Territory
1101,Central Asia,1.4409722,-1,0,2005,Altai Republic,0,161076.3,10.87438,4486.252,0.79325652,72865960837,,161076.3,10.87438,4486.252,0.79325652,72865960837,Altai Republic
1102,Central Asia,1.4409722,-1,0,2005,Kemerovo Region,0,2465103.3,11.0366,10781.72,3.3988211,82365612170,,2465103.3,11.0366,10781.72,3.3988211,82365612170,Kemerovo Region
1103,Central Asia,1.4409722,1,1,2005,Republic of Khakassia,0,452770.72,11.10233,8013.3472,2.173152,51533591512,,452770.72,11.10233,8013.3472,2.173152,51533591512,Republic of Khakassia
1104,Central Asia,1.4409722,-1,0,2005,Novosibirsk Region,20,2349747.8,11.24318,9105.3564,2.714478,1.55646E+11,1776,2349747.8,11.24318,9105.3564,2.714478,1.55646E+11,Novosibirsk Region
1105,Central Asia,1.4409722,-1,0,2005,,0,,,,,,,,,,,,
1106,Central Asia,1.4409722,0,0,2005,Republic of Tyva,0,246201.44,11.06321,3954.949,0.59100038,1.3634E+11,,246201.44,11.06321,3954.949,0.59100038,1.3634E+11,Republic of Tyva
1107,Central Asia,1.4409722,1,1,2005,Republic of Buryatia,0,821804,11.25818,7956.6011,1.0206,2.96161E+11,,821804,11.25818,7956.6011,1.0206,2.96161E+11,Republic of Buryatia
1108,Central Asia,1.4409722,0,0,2005,Amur Region,0,733246.81,11.12252,9117.8711,0.88434029,3.02821E+11,,733246.81,11.12252,9117.8711,0.88434029,3.02821E+11,Amur Region
1109,Central Asia,1.4409722,-1,0,2005,Republic of Sakha (Yakutia),0,1177489,11.74205,19748.76,-1.170112,3.79429E+12,,1177489,11.74205,19748.76,-1.170112,3.79429E+12,Republic of Sakha (Yakutia)
1110,Central Asia,1.4409722,1,1,2005,Jewish Autonomous Region,1,139937.34,10.58897,7957.2178,1.638847,27176368711,1776,139937.34,10.58897,7957.2178,1.638847,27176368711,Jewish Autonomous Region
1111,Central Asia,1.4409722,-1,0,2005,Khabarovsk Territory,0,1217497,11.63752,11964.51,0.57774317,6.83215E+11,,1217497,11.63752,11964.51,0.57774317,6.83215E+11,Khabarovsk Territory
1112,Central Asia,1.4409722,-1,0,2005,Magadan Region,0,188093.09,12.03873,16239.7,-0.98473728,5.03546E+11,,188093.09,12.03873,16239.7,-0.98473728,5.03546E+11,Magadan Region
1113,Central Asia,1.4409722,0,0,2005,Sakhalin Region,0,410537.38,11.51698,23700.881,1.820071,66512902646,,410537.38,11.51698,23700.881,1.820071,66512902646,Sakhalin Region
1114,Eastern Europe,-0.23757593,1,1,2005,Bihor,0,427080,,8022.2529,4.3460512,5534052243,,427080,9.5742111,8022.2529,4.3460512,5534052243,Bihor
1115,Eastern Europe,-0.23757593,1,1,2005,Bistrita-Nasaud,0,221101.23,,6705.6899,4.0273738,3940259811,,221101.23,8.902564,6705.6899,4.0273738,3940259811,Bistrita-Nasaud
1116,Eastern Europe,-0.23757593,1,1,2005,Cluj,4,502646,,9778.8506,4.6362548,4872616884,1719,502646,10.31496,9778.8506,4.6362548,4872616884,Cluj
1117,Eastern Europe,-0.23757593,1,1,2005,Maramures,0,366436.53,,5763.8218,4.3738418,4618099985,,366436.53,9.2264757,5763.8218,4.3738418,4618099985,Maramures
1118,Eastern Europe,-0.23757593,1,1,2005,Satu Mare,0,263254.09,,6615.3618,4.3951468,3247783370,,263254.09,9.1244879,6615.3618,4.3951468,3247783370,Satu Mare
1119,Eastern Europe,-0.23757593,1,1,2005,Salaj,0,174986.95,,6261.3921,4.1202621,2841833371,,174986.95,9.1248331,6261.3921,4.1202621,2841833371,Salaj
1120,Eastern Europe,-0.23757593,1,1,2005,Alba,0,262924.78,,7581.5078,4.0662241,4507055107,,262924.78,9.6074657,7581.5078,4.0662241,4507055107,Alba
1121,Eastern Europe,-0.23757593,1,1,2005,Brasov,0,402146.41,,9792.7773,4.6502419,3844233290,,402146.41,10.394653,9792.7773,4.6502419,3844233290,Brasov
1122,Eastern Europe,-0.23757593,0,0,2005,Covasna,0,156023.66,,6845.377,4.069479,2665865126,,156023.66,9.339159,6845.377,4.069479,2665865126,Covasna
1123,Eastern Europe,-0.23757593,1,1,2005,Harghita,0,231946.27,,6591.1431,3.8711059,4832673128,,231946.27,9.5446138,6591.1431,3.8711059,4832673128,Harghita
1124,Eastern Europe,-0.23757593,1,1,2005,Mures,0,410616.56,,7142.2231,4.4315691,4884616828,,410616.56,9.4847641,7142.2231,4.4315691,4884616828,Mures
1125,Eastern Europe,-0.23757593,1,1,2005,Sibiu,0,291779.31,,8783.1836,4.3152561,3899084277,,291779.31,10.120842,8783.1836,4.3152561,3899084277,Sibiu
1126,Eastern Europe,-0.23757593,1,1,2005,Bacau,0,482632.44,,6623.3989,4.6106839,4799786123,,482632.44,9.1217527,6623.3989,4.6106839,4799786123,Bacau
1127,Eastern Europe,-0.23757593,1,1,2005,Botosani,0,323851.16,,4183,4.4689822,3711002303,,323851.16,8.502964,4183,4.4689822,3711002303,Botosani
1128,Eastern Europe,-0.23757593,1,1,2005,Iasi,6,577963.69,,6447.7842,4.9665499,4026755631,1719,577963.69,9.4440994,6447.7842,4.9665499,4026755631,Iasi
1129,Eastern Europe,-0.23757593,1,1,2005,Neamt,0,381318.63,,5556.7412,4.4818478,4313662603,,381318.63,9.1109953,5556.7412,4.4818478,4313662603,Neamt
1130,Eastern Europe,-0.23757593,1,1,2005,Suceava,0,491454.53,,5506.5332,4.3554459,6308660772,1719,491454.53,9.0432835,5506.5332,4.3554459,6308660772,Suceava
1131,Eastern Europe,-0.23757593,1,1,2005,Vaslui,0,311236.69,,3805.0591,4.3896141,3861052149,,311236.69,8.4823771,3805.0591,4.3896141,3861052149,Vaslui
1132,Eastern Europe,-0.23757593,0,0,2005,Braila,0,248167.31,,6039.0142,4.297493,3375725223,,248167.31,9.2526894,6039.0142,4.297493,3375725223,Braila
